Date(UTC),AddressCount,AvgGasPrice,BlockCountRewards,BlockDifficulty,BlockSize,BlockTime,ChainData,EnsRegistrations,EtherPrice,Ethersupply,Ethersupply2,GasLimit,GasUsed,MarketCap,NetworkHash,TransactionFee,TxGrowth,Uncles
2015-07-30,9205,0,6912,0.121,644,4.46,,,0.0,39316.09375,72049306.59375,0,0,0.0,11.5297,0.0,8893,1299
2015-07-31,9361,0,6863,0.603,582,12.58,,,0.0,36191.71875,72085498.3125,0,0,0.0,51.4594,0.0,0,511
2015-08-01,9476,0,5293,0.887,575,16.34,,,0.0,27705.9375,72113204.25,0,0,0.0,57.7845,0.0,0,334
2015-08-02,9563,0,5358,1.02,581,16.12,,,0.0,28223.4375,72141427.6875,0,0,0.0,67.9224,0.0,0,394
2015-08-03,9639,0,5280,1.126,587,16.37,,,0.0,27976.71875,72169404.40625,0,0,0.0,74.5737,0.0,0,443
2015-08-04,9696,0,5368,1.217,587,16.1,,,0.0,28478.4375,72197882.84375,0,0,0.0,82.0352,0.0,0,458
2015-08-05,9749,0,5235,1.328,579,16.51,,,0.0,27528.59375,72225411.4375,0,0,0.0,86.1558,0.0,0,371
2015-08-06,9790,0,5116,1.381,584,16.89,,,0.0,27075.46875,72252486.90625,0,0,0.0,88.3326,0.0,0,411
2015-08-07,10314,604684154870,5189,1.4709999999999999,633,16.65,,,3.0,27437.65625,72279924.5625,122980,49353826,3.0,95.2981,3.7318413511279305e+19,2050,409
2015-08-08,10730,322713574989,5256,1.5859999999999999,668,16.44,,,1.2,27943.4375,72307868.0,1940277,376006093,1.2,104.8971,6.8099970071856824e+19,2881,458
2015-08-09,11004,475467129048,5123,1.709,618,16.86,,,1.2,27178.28125,72335046.28125,3141325,38863003,1.2,109.6916,1.4098949703205591e+19,1329,421
2015-08-10,11679,421654904254,5255,1.838,631,16.44,,,0.0,27817.34375,72362863.625,3141511,74070061,0.0,120.5988,3.1165144438378738e+19,2037,415
2015-08-11,13576,77838819162,5280,2.036,692,16.37,,,0.99,28027.8125,72390891.4375,3141521,163481740,0.99,134.7695,1.1311448586019756e+19,4963,438
2015-08-12,13913,444902379011,5124,2.207,653,16.86,,,1.29,27370.9375,72418262.375,3141555,70102332,1.29,143.0004,3.2586992404377743e+19,2036,474
2015-08-13,14459,268683475202,5286,2.3369999999999997,666,16.34,,,1.88,28268.125,72446530.5,3141552,88234087,1.88,156.6101,2.492916910994312e+19,2842,504
2015-08-14,15024,193455494453,5809,2.6710000000000003,660,14.88,,,1.79,31106.71875,72477637.21875,3141575,78746522,1.79,196.7576,1.4354834112827458e+19,3174,555
2015-08-15,15407,144368937208,5382,3.378,638,16.04,,,1.79,28512.65625,72506149.875,3141584,59565914,1.79,227.665,8.836593028046851e+18,2284,441
2015-08-16,15984,120940093311,5132,3.6319999999999997,641,16.84,,,1.37,27094.53125,72561363.3125,3141581,58241191,1.37,231.8948,6.677237924905556e+18,2440,385
2015-08-17,15693,132149993345,5347,3.908,635,16.16,,,1.3,28118.90625,72534268.78125,3141589,60515132,1.3,258.9066,7.642811839634957e+18,2512,377
2015-08-18,16268,146513014268,4948,4.378,648,17.46,,,1.36,26162.8125,72587526.125,3141585,66816413,1.36,270.4645,1.1906071340176042e+19,2494,390
2015-08-19,16553,194583349948,5192,4.42,653,16.64,,,1.24,27282.03125,72614808.15625,3141611,91746712,1.24,284.0496,1.5430950669480219e+19,3246,361
2015-08-20,16773,99011782801,4024,4.468999999999999,650,21.47,,,1.52,21057.03125,72635865.1875,3141608,63112713,1.52,221.4382,6.855566942706631e+18,2303,257
2015-08-21,17070,79543407701,5088,4.415,668,16.98,,,1.44,26690.9375,72662556.125,3141620,106379973,1.44,277.282,7.855041724705319e+18,3919,338
2015-08-22,17313,552841333007,5271,4.828,648,16.39,,,1.4,27550.46875,72690106.59375,3141669,90744195,1.4,312.6127,4.2547171829582455e+19,3579,323
2015-08-23,17662,73439482806,5013,5.138,681,17.24,,,1.35,26255.625,72716362.21875,3141828,117802449,1.35,317.1623,8.049767672901802e+18,4190,320
2015-08-24,17839,92409814705,5184,5.178999999999999,673,16.67,,,1.24,27333.28125,72743695.5,3141762,97648912,1.24,333.3458,8.876285419798611e+18,4432,377
2015-08-25,18089,76432335617,5097,5.172999999999999,680,16.95,,,1.27,26736.09375,72770431.59375,3141658,114480057,1.27,325.2465,8.259755825110536e+18,4487,335
2015-08-26,18298,60481160549,5003,5.587000000000001,669,17.27,,,1.18,26137.96875,72796569.5625,3141656,99511209,1.18,343.1277,7.447729278556984e+18,4156,303
2015-08-27,18508,59307091958,4708,5.925,708,18.35,,,1.14,24532.8125,72821102.375,3141738,147888097,1.14,341.1168,8.67096304288794e+18,5590,266
2015-08-28,18687,92879907335,4653,6.251,691,18.57,,,1.3,24225.15625,72845327.53125,3141816,111903559,1.3,355.2287,9.925148370505206e+18,4758,257
2015-08-29,18815,56211090684,4329,6.6579999999999995,682,19.93,,,1.18,22525.0,72867852.53125,3141640,99107570,1.18,351.453,5.507451526061552e+18,4139,232
2015-08-30,19017,55155494457,4155,6.781000000000001,689,20.77,,,1.32,21453.59375,72889306.125,3141760,102643603,1.32,340.144,5.634173742432616e+18,4572,179
2015-08-31,19168,58423521569,4122,7.2139999999999995,731,20.87,,,1.31,21293.4375,72910599.5625,3141670,129040364,1.31,359.3523,7.424533814378986e+18,5196,182
2015-09-01,19349,56671549652,3938,7.641,741,21.86,,,1.36,20342.96875,72930942.53125,3142022,140186844,1.36,363.4134,7.843769855894397e+18,5153,171
2015-09-02,19500,59243651401,3577,8.283999999999999,766,24.12,,,1.14,18387.34375,72949329.875,3141705,139367393,1.14,355.9032,8.153735331051016e+18,5195,135
2015-09-03,19646,55051483461,3383,8.355,755,25.53,,,1.23,17380.9375,72966710.8125,3141915,126323875,1.23,339.3088,6.970025674099679e+18,4777,126
2015-09-04,19791,58779015464,4443,6.47,762,19.3,,,1.35,23081.875,72989792.6875,3141831,167169621,1.35,350.0661,9.733856361469303e+18,5642,232
2015-09-05,19955,54768144366,4921,6.235,753,17.48,,,1.37,25629.0625,73015421.75,3141859,159443421,1.37,374.917,9.141228323603368e+18,5519,274
2015-09-06,20081,55089818552,4978,6.305,733,17.19,,,1.34,26168.28125,73041590.03125,3141785,142769611,1.34,388.4451,8.055487734515996e+18,5521,345
2015-09-07,20308,53594260637,4834,6.3389999999999995,753,17.77,,,1.28,25460.46875,73067050.5,3141753,170954165,1.28,379.8349,9.256422395866534e+18,5702,343
2015-09-08,20433,64932639811,4923,6.077000000000001,759,17.46,,,1.26,25892.5,73092943.0,3141945,159613715,1.26,370.7395,1.0379926302044416e+19,5622,348
2015-09-09,20609,53779997784,5035,6.202000000000001,765,17.12,,,1.21,26427.65625,73119370.65625,3141686,173606036,1.21,386.1935,9.840601069163061e+18,5604,345
2015-09-10,20711,54630657670,5003,6.29,730,17.18,,,1.19,26444.21875,73145814.875,3141856,141533806,1.19,392.0801,7.925807170796994e+18,5341,383
2015-09-11,20897,55713802958,5141,6.562,736,16.71,,,0.92,27239.84375,73173054.71875,3141709,160019709,0.92,421.6556,8.876728152679962e+18,6460,411
2015-09-12,21043,61830202468,5026,6.832999999999999,761,17.11,,,1.15,26401.09375,73199455.8125,3141607,186314190,1.15,424.2721,1.1354833193505237e+19,5596,339
2015-09-13,21252,52313524792,4971,7.022,764,17.25,,,0.89,26171.40625,73225627.21875,3141606,177583552,0.89,432.7014,9.578725673919107e+18,6057,353
2015-09-14,21409,53772389657,4851,6.626,771,17.61,,,0.96,25588.125,73251215.34375,3141838,171636301,0.96,399.6471,9.901548419395162e+18,5572,360
2015-09-15,21581,53191101494,4842,6.419,755,17.75,,,0.95,25615.3125,73276830.65625,3141800,148568242,0.95,387.7858,8.426997145283308e+18,5409,378
2015-09-16,21719,111518559318,4956,6.178999999999999,739,17.32,,,0.94,26318.125,73303148.78125,3141820,146153300,0.94,383.9057,1.5146617077844793e+19,5872,412
2015-09-17,21826,55637920883,4808,6.04,753,17.91,,,0.88,25435.625,73328584.40625,3141794,147106346,0.88,362.1457,8.556523791455505e+18,5368,372
2015-09-18,21999,55703151966,4889,5.653,785,17.57,,,0.85,25901.71875,73354486.125,3141637,212949263,0.85,346.2296,1.1834821066198469e+19,5802,403
2015-09-19,22106,51639660974,5078,5.547999999999999,735,16.9,,,0.89,27179.6875,73381665.8125,3141615,151038683,0.89,357.5566,7.982204372925468e+18,5205,490
2015-09-20,22230,52910345407,5305,6.202000000000001,766,16.04,,,0.89,27982.65625,73409648.46875,3142039,206446103,0.89,408.748,1.0969645471755071e+19,6402,389
2015-09-21,22363,51171380285,5075,6.541,779,16.87,,,0.94,26651.875,73436300.34375,3141982,190902398,0.94,409.9779,1.0180741940942934e+19,6305,340
2015-09-22,22496,51465441496,5051,6.624,807,17.0,,,0.81,26370.3125,73462670.65625,3141713,211491983,0.81,410.0917,1.1404145175916603e+19,6804,298
2015-09-23,22648,51732832046,5165,6.895,784,16.58,,,0.91,27080.3125,73489750.96875,3141858,198471252,0.91,438.8619,1.070026710479206e+19,7404,334
2015-09-24,22783,54262646753,5021,7.029,782,17.1,,,0.8,26385.78125,73516136.75,3141870,183782502,0.8,436.2345,1.0319506266501325e+19,6224,341
2015-09-25,22902,52300197415,5126,6.977,767,16.73,,,0.68,27003.4375,73543140.1875,3141685,178617418,0.68,443.497,9.836594916126597e+18,5851,366
2015-09-26,22964,55315658061,4930,7.227,765,17.32,,,0.77,25910.3125,73569050.5,3141649,160320021,0.77,440.6371,9.289146478621032e+18,5907,338
2015-09-27,23045,51025979902,4773,7.252999999999999,725,17.92,,,0.7,25011.09375,73594061.59375,3141739,165754018,0.7,426.444,8.423870450444848e+18,5760,307
2015-09-28,23160,52683661382,4738,6.747000000000001,755,18.02,,,0.6,24714.21875,73618775.8125,3141657,171799357,0.6,391.4721,9.27234660930711e+18,6123,275
2015-09-29,23283,55437141860,4640,6.057,762,18.51,,,0.68,24368.4375,73643144.25,3141780,155322802,0.68,347.3122,8.87732842074942e+18,5738,314
2015-09-30,23385,51461473059,4757,5.625,742,18.04,,,0.71,25093.75,73668238.0,3141889,161315703,0.71,332.8925,8.385327115721004e+18,5870,356
2015-10-01,23482,51474669294,5210,5.653,741,16.45,,,0.65,27422.03125,73695660.03125,3141822,167413168,0.65,365.2783,8.767949463445915e+18,6421,373
2015-10-02,23563,52567714347,5143,5.982,773,16.62,,,0.66,26913.125,73722573.15625,3141782,175336965,0.66,378.4969,9.76529666285067e+18,6063,324
2015-10-03,23689,52502578427,5077,6.291,769,16.84,,,0.68,26453.75,73749026.90625,3141755,176738025,0.68,390.9186,9.791648364458627e+18,6112,292
2015-10-04,23777,50733256095,4886,6.206,776,17.47,,,0.61,25480.15625,73774507.0625,3141756,175625589,0.61,371.1233,9.431925785897953e+18,6624,281
2015-10-05,23909,50742818443,5009,6.285,771,17.05,,,0.61,26136.875,73800643.9375,3141678,217225401,0.61,385.5859,1.1486773507230091e+19,6279,292
2015-10-06,24005,51375494165,4806,6.276,781,17.67,,,0.65,25036.5625,73825680.5,3141827,185466056,0.65,368.4521,9.995299953552863e+18,6458,266
2015-10-07,24102,51181314265,5004,5.984,808,17.09,,,0.6,26133.59375,73851814.09375,3141680,227483136,0.6,366.9765,1.218298992071077e+19,7121,295
2015-10-08,24168,56971870131,5152,5.978,789,16.6,,,0.62,26782.1875,73878596.28125,3141709,206603046,0.62,375.1336,1.1972933368342352e+19,6926,270
2015-10-09,24243,61962572208,4905,6.122999999999999,779,17.45,,,0.64,25447.65625,73904043.9375,3141695,180944156,0.64,364.9485,1.1309218384317884e+19,6763,245
2015-10-10,24303,64893302980,4896,6.032,778,17.44,,,0.64,25499.6875,73929543.625,3141792,174240457,0.64,360.6383,1.1382811617053815e+19,6529,270
2015-10-11,24359,56318375319,5073,6.138999999999999,748,16.91,,,0.6,26510.78125,73956054.40625,3141731,154497993,0.6,381.8711,8.99879459915072e+18,6023,301
2015-10-12,24473,51359902694,5148,6.145,787,16.48,,,0.63,26800.0,73982854.40625,3141695,200001725,0.63,386.3386,1.070380732081725e+19,6593,284
2015-10-13,24675,53219625156,5108,6.357,818,16.76,,,0.6,26668.28125,74009522.6875,3141683,223630692,0.6,397.9554,1.2323248799642253e+19,6818,301
2015-10-14,24906,57976429615,4934,6.482,791,17.3,,,0.5,25875.625,74035398.3125,3141697,193279995,0.5,394.1999,1.1831998521079003e+19,6830,320
2015-10-15,25142,54823147993,4926,6.209,824,17.39,,,0.56,25610.46875,74061008.78125,3141699,347607211,0.56,372.9212,1.8870343861669732e+19,6499,263
2015-10-16,25248,53404946237,4883,5.815,827,17.56,,,0.53,25441.40625,74086450.1875,3141670,400824348,0.53,347.0096,2.1179446545648124e+19,6795,273
2015-10-17,25356,53619552703,5056,6.004,788,16.86,,,0.52,26450.625,74112900.8125,3141653,230368185,0.52,373.0388,1.2291462445798013e+19,6567,312
2015-10-18,25489,52006592112,4945,5.974,812,17.28,,,0.51,25848.28125,74138749.09375,3141624,249377360,0.51,362.4454,1.3113012602069783e+19,6481,297
2015-10-19,25729,52456819761,4975,5.922000000000001,802,17.29,,,0.5,25966.71875,74164715.8125,3141665,216816740,0.5,360.9165,1.1699219139603278e+19,6604,291
2015-10-20,25828,53767556518,4990,5.835,770,17.2,,,0.44,26192.5,74190908.3125,3141727,191557542,0.44,359.4184,1.1527019798769717e+19,5897,332
2015-10-21,26244,53588794315,4990,5.876,774,17.22,,,0.42,26046.40625,74242285.5,3141707,180468852,0.42,358.9999,1.0155857734674393e+19,6182,289
2015-10-22,25982,57253941421,4835,5.734,782,17.78,,,0.61,25330.78125,74216239.09375,3141732,237772273,0.61,341.149,1.3200504837911974e+19,5979,305
2015-10-23,26449,51207267003,5263,5.879,818,16.26,,,0.56,27558.59375,74269844.09375,3141638,260401303,0.56,380.6258,1.3747941391847578e+19,6888,331
2015-10-24,26892,50749518370,5171,6.287999999999999,771,16.52,,,0.56,27115.0,74296959.09375,3141626,211420205,0.56,400.8051,1.0696638217152166e+19,6361,336
2015-10-25,27220,51635339670,5096,6.5889999999999995,751,16.74,,,0.62,26814.21875,74323773.3125,3141631,170100960,0.62,415.4128,9.079512126157535e+18,5830,351
2015-10-26,27534,54585998170,4908,6.541,765,17.52,,,0.71,25915.3125,74349688.625,3141613,203310004,0.71,399.276,1.0773267121614424e+19,5938,366
2015-10-27,27744,53525777571,5220,6.542000000000001,815,16.5,,,0.83,27526.25,74377214.875,3141603,365376906,0.83,423.6995,1.8902897578375483e+19,6784,376
2015-10-28,27918,54787998286,4967,6.846,808,17.33,,,0.99,26348.4375,74403563.3125,3141629,202357247,0.99,425.0888,1.0898696630107062e+19,7346,398
2015-10-29,28188,52364630378,5158,7.04,814,16.64,,,1.12,27507.03125,74431070.34375,3141634,241667844,1.12,457.198,1.2550751739957045e+19,7836,453
2015-10-30,28770,54017718700,5232,7.428999999999999,781,16.3,,,1.14,27723.90625,74458794.25,3141598,250649964,1.14,485.0091,1.3466321660416295e+19,7941,409
2015-10-31,29166,53753181787,5129,7.792999999999999,812,16.65,,,0.87,27747.8125,74486542.0625,3141633,296674561,0.87,512.5808,1.5482425600544887e+19,7557,554
2015-11-01,29676,50751088484,5158,7.781000000000001,783,16.54,,,0.99,28180.15625,74514722.21875,3141603,316473677,0.99,520.7818,1.6170261068417536e+19,6915,625
2015-11-02,29973,53162663704,5024,7.69,779,17.04,,,0.99,27134.21875,74541856.4375,3141654,193339829,0.99,494.4047,1.039601397270038e+19,6558,531
2015-11-03,30326,51578536572,5085,7.332999999999999,844,16.83,,,1.06,27605.78125,74569462.21875,3141601,236076946,1.06,480.1956,1.2240350989948539e+19,7399,573
2015-11-04,30608,52243136362,5125,7.742999999999999,762,16.79,,,0.8,27716.40625,74597178.625,3141728,180987375,0.8,508.4657,9.392856950587458e+18,7037,549
2015-11-05,30815,52990311400,5103,7.582000000000001,813,16.85,,,0.88,27291.40625,74624470.03125,3141619,199792729,0.88,489.3514,1.0593890524409684e+19,7498,473
2015-11-06,30968,52184810513,5142,7.5920000000000005,812,16.56,,,0.99,27422.1875,74651892.21875,3141598,309939683,0.99,491.3861,1.5936270156556763e+19,7882,450
2015-11-07,31514,51944373853,4922,7.55,1005,17.27,,,0.93,26715.3125,74678607.53125,3141648,572275369,0.93,478.1613,3.2079919793349358e+19,10996,550
2015-11-08,32153,52414324288,5021,7.709,1015,17.02,,,1.0,27289.0625,74705896.59375,3141634,563914716,1.0,498.873,2.952687888244298e+19,12413,570
2015-11-09,32455,51918274052,5024,7.754,786,17.0,,,1.0,27059.53125,74732956.125,3141601,211894015,1.0,496.5674,1.126310291944323e+19,7689,509
2015-11-10,32634,52237284910,5053,7.76,834,16.92,,,0.9,27444.0625,74760400.1875,3141605,287969451,0.9,505.3881,1.5351192628299205e+19,8151,574
2015-11-11,32804,52560853806,5028,7.672999999999999,1044,17.08,,,0.75,27826.5625,74788226.75,3141604,414061456,0.75,508.885,2.3076791328155836e+19,10217,702
2015-11-12,32918,59050838844,5079,7.746,874,16.84,,,0.88,28024.53125,74816251.28125,3141977,450460992,0.88,517.4888,2.588910120176987e+19,9534,693
2015-11-13,33055,51534479321,5119,7.87,808,16.63,,,0.9,28185.15625,74844436.4375,3141601,280236525,0.9,528.3143,1.4583302464865802e+19,7891,681
2015-11-14,33157,51216461485,5127,7.912999999999999,938,16.64,,,0.88,28357.65625,74872794.09375,3141660,360305868,0.88,534.8715,1.853403351170423e+19,7211,713
2015-11-15,33264,51537798825,5195,8.26,797,16.52,,,0.92,28120.15625,74900914.25,3141650,224846805,0.92,550.2513,1.1483974092635216e+19,7170,561
2015-11-16,33376,56768038418,5039,8.327,782,16.97,,,0.93,27395.15625,74928309.40625,3141691,182259335,0.93,541.2585,1.0269635973055744e+19,7442,577
2015-11-17,33512,56303859554,5163,8.152999999999999,762,16.54,,,1.0,27793.59375,74956103.0,3141628,171866071,1.0,535.801,9.596829650575913e+18,7145,515
2015-11-18,33629,53515892028,5075,8.55,774,16.81,,,1.0,27252.03125,74983355.03125,3141600,195036006,1.0,550.5812,1.032147539741564e+19,7373,489
2015-11-19,33765,54119551224,4977,8.807,882,17.04,,,0.94,26563.4375,75009918.46875,3141601,291565861,0.94,552.7532,1.5863939513515045e+19,8876,446
2015-11-20,33883,54384895828,4721,7.975,814,18.1,,,0.92,25130.46875,75035048.9375,3141629,215430072,0.92,472.9611,1.1986899241936798e+19,6348,403
2015-11-21,33999,54039631830,5035,7.601,832,16.97,,,0.96,26782.1875,75061831.125,3141598,200136785,0.96,480.0484,1.1244910062602562e+19,6822,422
2015-11-22,34447,53793371733,5049,7.5329999999999995,816,16.9,,,0.97,26988.59375,75088819.71875,3141599,200785655,0.97,480.251,1.1241715326286604e+19,7083,459
2015-11-23,34594,55629754775,5089,7.566,863,16.65,,,0.92,27272.34375,75116092.0625,3141623,233727612,0.92,487.9382,1.3316084717852135e+19,8260,483
2015-11-24,34812,58042755370,5001,7.665,828,17.21,,,0.91,26848.125,75142940.1875,3141597,213080657,0.91,486.5758,1.2966491027158747e+19,7152,484
2015-11-25,34913,54235748106,4940,7.517,807,17.37,,,0.87,26471.875,75169412.0625,3141605,236509015,0.87,470.151,1.2459630991672277e+19,7098,464
2015-11-26,35071,53986356287,4940,7.497999999999999,784,17.36,,,0.86,26538.4375,75195950.5,3141604,172083879,0.86,470.857,9.30701047999245e+18,7278,486
2015-11-27,35136,53456555142,5174,7.47,790,16.5,,,0.88,27886.875,75223837.375,3141597,173300084,0.88,492.9653,9.39919261941986e+18,6639,528
2015-11-28,35204,54312682973,5008,7.721,774,16.96,,,0.91,27207.96875,75251045.34375,3141615,277436869,0.91,498.5437,1.4567130571469754e+19,6817,571
2015-11-29,35288,53321187419,5050,7.721,776,16.84,,,0.87,27347.8125,75278393.15625,3141597,171604728,0.87,500.4669,9.090792117113712e+18,6853,550
2015-11-30,35402,55199244474,5080,7.781000000000001,864,16.75,,,0.88,27356.25,75305749.40625,3141791,378296036,0.88,503.9533,2.081575153773742e+19,8986,516
2015-12-01,35508,54837947431,5078,7.872999999999999,847,16.92,,,0.87,27542.8125,75333292.21875,3141605,231616100,0.87,514.3284,1.3074388944575777e+19,6794,566
2015-12-02,35709,53588845124,4824,7.818,819,17.86,,,0.82,26007.03125,75387362.53125,3141635,209753737,0.82,481.8385,1.1438122532174238e+19,6502,501
2015-12-03,35610,53564860105,5205,7.587999999999999,778,16.46,,,0.83,28063.28125,75361355.5,3141598,198524826,0.83,504.3068,1.0666077605006574e+19,6971,537
2015-12-04,35879,53920215595,5008,7.832999999999999,804,17.09,,,0.84,26679.375,75414041.90625,3141596,224707034,0.84,493.1904,1.2372342317467218e+19,6898,432
2015-12-05,36022,54430269329,5006,8.164,835,17.07,,,0.87,26581.875,75440623.78125,3141598,231821279,0.87,511.9346,1.3084824514839103e+19,6784,412
2015-12-06,36291,53904812363,4913,7.852,877,17.42,,,0.83,26255.78125,75466879.5625,3141608,321509549,0.83,487.6672,1.7147404223188337e+19,9103,453
2015-12-07,36437,53988885934,4971,7.648,775,17.18,,,0.79,26718.90625,75493598.46875,3141601,176718066,0.79,483.681,9.642772252255179e+18,7141,493
2015-12-08,36557,53743612456,4911,7.547999999999999,771,17.39,,,0.81,26312.5,75519910.96875,3141598,170716327,0.81,469.5651,9.146200894289795e+18,6697,464
2015-12-09,36673,54733915734,5208,7.35,779,16.46,,,0.81,28324.0625,75548235.03125,3141606,179709088,0.81,494.265,1.0136989432654592e+19,7001,602
2015-12-10,36820,54938250098,5144,7.773,820,16.71,,,0.84,27477.34375,75575712.375,3141594,205190667,0.84,504.7793,1.134093504343061e+19,7444,467
2015-12-11,36951,58195798149,5062,8.06,884,16.93,,,0.9,27022.8125,75602735.1875,3141605,270674425,0.9,514.5903,1.6852443787757887e+19,8105,454
2015-12-12,37373,59486449382,5076,8.045,916,16.82,,,0.96,27206.5625,75629941.75,3141646,353864548,0.96,517.9029,2.3123143175929713e+19,8205,486
2015-12-13,37569,56701649126,5280,8.472000000000001,845,16.29,,,0.92,27907.34375,75657849.09375,3141609,325726017,0.92,556.8745,1.8732109712665256e+19,7426,399
2015-12-14,37729,53372600387,4999,8.576,1752,17.12,,,0.99,26708.59375,75684557.6875,3141665,1415319249,0.99,541.3528,7.465243956145503e+19,15550,455
2015-12-15,37850,62650330558,5070,8.769,1834,16.91,,,1.0,27014.53125,75711572.21875,3185202,1945458070,1.0,559.704,1.1440785833681694e+20,21098,445
2015-12-16,37990,54026271431,4982,8.562000000000001,1216,17.13,,,0.8,26457.34375,75738029.5625,3141637,838759501,0.8,534.0622,4.421678187477465e+19,10304,407
2015-12-17,38358,55081281267,5060,8.734,1053,16.86,,,0.94,26883.125,75764912.6875,3141623,606010119,0.94,553.9679,3.240107521320836e+19,9612,420
2015-12-18,38634,55034649240,5020,8.78,1057,17.06,,,0.9,26671.5625,75791584.25,3141645,601895736,0.9,552.1806,3.2181421454696325e+19,9032,414
2015-12-19,38756,53891713881,5038,8.719,1009,16.89,,,0.89,26694.53125,75818278.78125,3141624,539740128,0.89,548.8488,2.851623092570305e+19,9314,401
2015-12-20,38902,53342677327,4947,8.54,1103,17.07,,,1.07,26436.09375,75844714.875,3141680,655002877,1.07,533.1539,3.4427170021645832e+19,9879,447
2015-12-21,39082,53466176225,4976,8.513,1172,17.14,,,0.91,26457.8125,75871172.6875,3141615,740632642,0.91,531.4617,3.911919399836106e+19,12063,418
2015-12-22,39208,53627121090,5129,8.74,2045,16.63,,,0.88,27374.375,75898547.0625,3142834,1120896788,0.88,564.9776,5.9162525716954595e+19,21027,456
2015-12-23,39317,55663754533,5112,8.532,1544,16.73,,,0.87,27399.375,75925946.4375,3172096,1474132298,0.87,552.9946,8.142599074629506e+19,22740,488
2015-12-24,39422,52792315740,5018,8.568999999999999,1292,17.04,,,0.87,26686.5625,75952633.0,3141625,872428171,0.87,539.4988,4.5754637863072e+19,13494,422
2015-12-25,39537,53550792729,5080,8.546,1042,16.82,,,0.88,26803.59375,75979436.59375,3141620,502552472,0.88,539.1713,2.659405929653122e+19,9521,371
2015-12-26,39678,53675955367,5004,8.456,1074,17.08,,,0.85,26560.15625,76005996.75,3141622,587287522,0.85,529.3583,3.129618518839546e+19,10726,405
2015-12-27,39822,66846252680,5018,8.589,1575,16.96,,,0.92,26853.75,76032850.5,3236740,1308470039,0.92,545.346,8.663434502916792e+19,21867,468
2015-12-28,40010,53108130511,5081,8.532,1239,16.65,,,0.87,27057.96875,76059908.46875,3141597,687001176,0.87,545.0927,3.6400490688487784e+19,12368,439
2015-12-29,40182,53729001893,4981,8.605,1200,17.18,,,0.86,26661.09375,76086569.5625,3141598,621538951,0.86,542.2221,3.3189211049882554e+19,11358,463
2015-12-30,40333,56716784472,5028,8.478,1564,17.03,,,0.89,26736.25,76113305.8125,3160925,1353161589,0.89,534.5552,7.613228400165418e+19,21767,420
2015-12-31,40566,57661175081,5040,8.543,1057,16.97,,,0.95,26912.03125,76140217.84375,3141595,452065747,0.95,542.7166,2.506732464730143e+19,10301,449
2016-01-01,40701,54747565393,4885,8.547,885,17.43,,,0.92,26066.5625,76166284.40625,3141603,292262422,0.92,526.2007,1.5650894936718752e+19,8233,434
2016-01-02,40850,53323453178,5095,8.147,954,16.74,,,0.95,27383.90625,76193668.3125,3141599,368139389,0.95,528.0765,1.9359790811857715e+19,9164,505
2016-01-03,41000,53342341402,5134,8.312000000000001,955,16.51,,,0.96,27675.78125,76221344.09375,3141597,369359246,0.96,544.8281,1.944831668246649e+19,9258,529
2016-01-04,41198,54038066808,5096,8.334,981,16.61,,,0.95,27420.625,76248764.71875,3141599,402593450,0.95,541.3346,2.1310431896313737e+19,9474,516
